directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
260,260,260,direct,2421575.085303832,10748448959
270,270,270,direct,2421584.90668929,10749297527
280,280,280,direct,2421594.7221764615,10750145585
290,290,290,direct,2421604.533005666,10750993241
300,300,300,direct,2421614.3503611637,10751841460
310,310,310,direct,2421624.1909529064,10752691687
320,320,320,direct,2421634.055351222,10753543971
330,330,330,direct,2421643.953235798,10754399149
340,340,340,direct,2421653.899296876,10755258488
350,350,350,direct,2421663.8907665005,10756121751
0,0,0,direct,2421673.934428337,10756989524
10,10,10,direct,2421684.04076422,10757862711
20,20,20,direct,2421694.201655969,10758740612
30,30,30,direct,2421704.4203797793,10759623510
40,40,40,direct,2421714.7010133867,10760511757
50,50,50,direct,2421725.0295448694,10761404142
60,60,60,direct,2421735.406554383,10762300715
70,70,70,direct,2421745.828107724,10763201138
80,80,80,direct,2421756.2759375125,10764103830
90,90,90,direct,2421766.749696607,10765008763
100,100,100,direct,2421777.23804691,10765914956
110,110,110,direct,2421787.722251855,10766820792
120,120,120,direct,2421798.202341268,10767726271
130,130,130,direct,2421808.662843649,10768630059
140,140,140,direct,2421819.0897007342,10769530939
150,150,150,direct,2421829.484098586,10770429015
160,160,160,direct,2421839.8304507686,10771322940
170,170,170,direct,2421850.122803143,10772212199
180,180,180,direct,2421860.3649986703,10773097125
190,190,190,direct,2421870.5447715726,10773976657
200,200,200,direct,2421880.66420086,10774850976
210,210,210,direct,2421890.731068753,10775720753
220,220,220,direct,2421900.7382752504,10776585376
230,230,230,direct,2421910.6939383713,10777445545
240,240,240,direct,2421920.6097306637,10778302270
250,250,250,direct,2421930.483285417,10779155345
260,260,260,direct,2421940.3265099274,10780005799
270,270,270,direct,2421950.153785728,10780854876
280,280,280,direct,2421959.9655046994,10781702609
290,290,290,direct,2421969.775023192,10782550151
300,300,300,direct,2421979.5976841757,10783398829
310,310,310,direct,2421989.4340150515,10784248688
320,320,320,direct,2421999.296587147,10785100814
330,330,330,direct,2422009.1995892404,10785956434
340,340,340,direct,2422019.1410450786,10786815375
350,350,350,direct,2422029.1309394045,10787678502
0,0,0,direct,2422039.179912921,10788546734
10,10,10,direct,2422049.2814074215,10789419503
20,20,20,direct,2422059.4417954674,10790297360
30,30,30,direct,2422069.665681202,10791180704
40,40,40,direct,2422079.9410823053,10792068499
50,50,50,direct,2422090.2710488485,10792961008
60,60,60,direct,2422100.6521290317,10793857933
70,70,70,direct,2422111.067903135,10794757856
80,80,80,direct,2422121.5195316635,10795660877
90,90,90,direct,2422131.995499313,10796566000
100,100,100,direct,2422142.47805887,10797471693
110,110,110,direct,2422152.967612693,10798377991
120,120,120,direct,2422163.4475344284,10799283456
130,130,130,direct,2422173.903678043,10800186867
140,140,140,direct,2422184.3363357633,10801088248
150,150,150,direct,2422194.727973585,10801986086
160,160,160,direct,2422205.0720610023,10802879815
170,170,170,direct,2422215.370202003,10803769574
180,180,180,direct,2422225.6078551207,10804654108
190,190,190,direct,2422235.7866810756,10805533558
200,200,200,direct,2422245.9114425797,10806408338
210,210,210,direct,2422255.973084513,10807277664
220,220,220,direct,2422265.9798421785,10808142247
230,230,230,direct,2422275.940302317,10809002831
240,240,240,direct,2422285.8507952485,10809859098
250,250,250,direct,2422295.7240358177,10810712146
260,260,260,direct,2422305.571767544,10811562990
270,270,270,direct,2422315.3937694337,10812411611
280,280,280,direct,2422325.2050351426,10813259304
290,290,290,direct,2422335.0190049927,10814107231
300,300,300,direct,2422344.8363305996,10814955448
310,310,310,direct,2422354.6719961734,10815805249
320,320,320,direct,2422364.539151559,10816657772
330,330,330,direct,2422374.4367604144,10817512925
340,340,340,direct,2422384.377719439,10818371824
350,350,350,direct,2422394.3724632147,10819235370
0,0,0,direct,2422404.416137086,10820103143
10,10,10,direct,2422414.5181045914,10820975953
20,20,20,direct,2422424.6833698484,10821854232
30,30,30,direct,2422434.9021483567,10822737135
40,40,40,direct,2422445.1799861593,10823625140
50,50,50,direct,2422455.514049013,10824518003
60,60,60,direct,2422465.890068735,10825414491
70,70,70,direct,2422476.3107752907,10826314840
80,80,80,direct,2422486.764828804,10827218070
90,90,90,direct,2422497.235944719,10828122775
100,100,100,direct,2422507.7249886557,10829029028
110,110,110,direct,2422518.2145899264,10829935330
120,120,120,direct,2422528.690890343,10830840482
130,130,130,direct,2422539.153450614,10831744447
140,140,140,direct,2422549.5831851372,10832645576
150,150,150,direct,2422559.973078315,10833543263
160,160,160,direct,2422570.3226723503,10834437468
170,170,170,direct,2422580.615558306,10835326773
180,180,180,direct,2422590.852824526,10836211273
190,190,190,direct,2422601.036225135,10837091119
200,200,200,direct,2422611.1549804816,10837965379
210,210,210,direct,2422621.217105547,10838834747
220,220,220,direct,2422631.2278594226,10839699676
230,230,230,direct,2422641.18247429,10840559755
240,240,240,direct,2422651.0940186754,10841416112
250,250,250,direct,2422660.9711859412,10842269499
260,260,260,direct,2422670.8134087776,10843119868
270,270,270,direct,2422680.6367575014,10843968605
280,280,280,direct,2422690.452257295,10844816664
290,290,290,direct,2422700.260940886,10845664134
300,300,300,direct,2422710.079613029,10846512468
310,310,310,direct,2422719.919829648,10847362662
320,320,320,direct,2422729.7816906245,10848214727
330,330,330,direct,2422739.6805096483,10849069985
340,340,340,direct,2422749.6260417895,10849929279
350,350,350,direct,2422759.6153191784,10850792353
0,0,0,direct,2422769.6604013517,10851660248
10,10,10,direct,2422779.76646543,10852533412
20,20,20,direct,2422789.9261347316,10853411207
30,30,30,direct,2422800.147387898,10854294323
40,40,40,direct,2422810.4280556636,10855182573
50,50,50,direct,2422820.756345731,10856074937
60,60,60,direct,2422831.1365941353,10856971791
70,70,70,direct,2422841.5580349974,10857872203
80,80,80,direct,2422852.0063585313,10858774938
90,90,90,direct,2422862.483053365,10859680125
100,100,100,direct,2422872.970493767,10860586240
110,110,110,direct,2422883.455699832,10861492161
120,120,120,direct,2422893.93766231,10862397803
130,130,130,direct,2422904.3961821976,10863301419
140,140,140,direct,2422914.8240150353,10864202384
150,150,150,direct,2422925.218821532,10865100495
160,160,160,direct,2422935.562598046,10865994197
170,170,170,direct,2422945.855733442,10866883524
180,180,180,direct,2422956.0970116826,10867768371
190,190,190,direct,2422966.274111973,10868647672
200,200,200,direct,2422976.39446174,10869522071
210,210,210,direct,2422986.4598981626,10870391724
220,220,220,direct,2422996.4646661887,10871256136
230,230,230,direct,2423006.4217188787,10872116426
240,240,240,direct,2423016.3364336635,10872973057
250,250,250,direct,2423026.2080647047,10873825966
260,260,260,direct,2423036.0532198297,10874676587
270,270,270,direct,2423045.880123791,10875525632
280,280,280,direct,2423055.6904246584,10876373242
290,290,290,direct,2423065.502190461,10877220978
300,300,300,direct,2423075.32492359,10878069662
310,310,310,direct,2423085.160076415,10878919420
320,320,320,direct,2423095.024865086,10879771737
330,330,330,direct,2423104.9278669767,10880627357
340,340,340,direct,2423114.868169968,10881486199
350,350,350,direct,2423124.8601322323,10882349504
0,0,0,direct,2423134.9087051554,10883217701
10,10,10,direct,2423145.0091303997,10884090378
20,20,20,direct,2423155.171685368,10884968423
30,30,30,direct,2423165.39480583,10885851700
40,40,40,direct,2423175.6695546564,10886739439
50,50,50,direct,2423186.0019615553,10887632159
60,60,60,direct,2423196.3820899446,10888529002
70,70,70,direct,2423206.798073195,10889428943
80,80,80,direct,2423217.252123328,10890332172
90,90,90,direct,2423227.7268354427,10891237188
100,100,100,direct,2423238.21062381,10892142987
110,110,110,direct,2423248.702082198,10893049449
120,120,120,direct,2423259.180292541,10893954766
130,130,130,direct,2423269.6381067326,10894858321
140,140,140,direct,2423280.0715349317,10895759770
150,150,150,direct,2423290.4612081116,10896657437
160,160,160,direct,2423300.8068046286,10897551297
170,170,170,direct,2423311.104296431,10898441000
180,180,180,direct,2423321.3399396837,10899325360
